household_id,date,site,value
HH0013,02/01/21,TradeDesk,3
HH0013,02/01/21,Facebook,3
HH0013,02/01/21,Spotify,5
HH0013,03/01/21,Spotify,4
HH0013,04/01/21,TradeDesk,1
HH0013,05/01/21,Facebook,3
HH0013,06/01/21,TradeDesk,2
HH0013,08/01/21,Spotify,5
HH0013,10/01/21,TradeDesk,1
HH0013,12/01/21,Facebook,3
HH0013,13/01/21,TradeDesk,2
HH0013,13/01/21,Facebook,3
HH0013,13/01/21,Spotify,5
HH0013,14/01/21,TradeDesk,3
HH0013,14/01/21,Spotify,6
HH0013,17/01/21,TradeDesk,2
HH0013,17/01/21,Facebook,3
HH0013,19/01/21,Spotify,3
HH0013,20/01/21,Facebook,3
HH0013,20/01/21,Spotify,7
HH0013,21/01/21,TradeDesk,1
HH0013,22/01/21,Spotify,7
HH0013,23/01/21,TradeDesk,1
HH0013,23/01/21,Spotify,5
HH0013,24/01/21,Facebook,3
HH0013,25/01/21,TradeDesk,2
HH0013,25/01/21,Spotify,5
HH0013,26/01/21,TradeDesk,2
HH0013,26/01/21,Spotify,4
HH0013,28/01/21,TradeDesk,2
HH0013,30/01/21,TradeDesk,2
HH0013,30/01/21,Spotify,6
HH0013,02/02/21,Spotify,5
HH0013,03/02/21,TradeDesk,2
HH0013,03/02/21,Facebook,3
HH0013,03/02/21,Spotify,5
HH0013,04/02/21,Spotify,6
HH0013,06/02/21,TradeDesk,2
HH0013,07/02/21,TradeDesk,1
HH0013,07/02/21,Spotify,5
HH0013,08/02/21,Spotify,6
HH0013,09/02/21,Facebook,3
HH0013,10/02/21,TradeDesk,1
HH0013,11/02/21,Facebook,3
HH0013,12/02/21,TradeDesk,2
HH0013,12/02/21,Spotify,5
HH0013,14/02/21,TradeDesk,2
HH0013,15/02/21,TradeDesk,3
HH0013,15/02/21,Facebook,3
HH0013,16/02/21,TradeDesk,3
HH0013,16/02/21,Spotify,6
HH0013,17/02/21,TradeDesk,3
HH0013,17/02/21,Facebook,3
HH0013,18/02/21,Facebook,3
HH0013,20/02/21,Facebook,3
HH0013,20/02/21,Spotify,6
HH0013,22/02/21,TradeDesk,2
HH0013,24/02/21,TradeDesk,2
HH0013,24/02/21,Facebook,3
HH0013,25/02/21,Spotify,5
HH0013,26/02/21,TradeDesk,2
HH0013,26/02/21,Facebook,3
HH0014,01/01/21,TradeDesk,2
HH0014,01/01/21,Spotify,5
HH0014,04/01/21,TradeDesk,1
HH0014,04/01/21,Spotify,7
HH0014,05/01/21,Spotify,4
HH0014,06/01/21,TradeDesk,1
HH0014,06/01/21,Facebook,3
HH0014,07/01/21,Facebook,3
HH0014,07/01/21,Spotify,6
HH0014,08/01/21,Spotify,4
HH0014,09/01/21,TradeDesk,2
HH0014,09/01/21,Spotify,5
HH0014,10/01/21,TradeDesk,3
HH0014,10/01/21,Facebook,3
HH0014,11/01/21,TradeDesk,2
HH0014,11/01/21,Spotify,5
HH0014,12/01/21,Facebook,3
HH0014,13/01/21,Spotify,5
HH0014,14/01/21,TradeDesk,2
HH0014,14/01/21,Spotify,6
HH0014,15/01/21,TradeDesk,2
HH0014,15/01/21,Spotify,5
HH0014,16/01/21,Spotify,4
HH0014,18/01/21,TradeDesk,2
HH0014,19/01/21,Spotify,5
HH0014,20/01/21,Facebook,3
HH0014,21/01/21,Spotify,2
HH0014,23/01/21,TradeDesk,1
HH0014,23/01/21,Facebook,3
HH0014,28/01/21,Spotify,5
HH0014,29/01/21,Spotify,4
HH0014,01/02/21,Spotify,5
HH0014,03/02/21,Facebook,3
HH0014,05/02/21,Spotify,5
HH0014,06/02/21,Spotify,4
HH0014,07/02/21,Spotify,4
HH0014,11/02/21,Spotify,6
HH0014,12/02/21,TradeDesk,1
HH0014,12/02/21,Spotify,5
HH0014,13/02/21,TradeDesk,2
HH0014,13/02/21,Spotify,5
HH0014,14/02/21,TradeDesk,1
HH0014,14/02/21,Spotify,5
HH0014,15/02/21,TradeDesk,2
HH0014,15/02/21,Spotify,5
HH0014,16/02/21,TradeDesk,2
HH0014,18/02/21,TradeDesk,3
HH0014,19/02/21,Facebook,3
HH0014,19/02/21,Spotify,5
HH0014,20/02/21,Spotify,6
HH0014,24/02/21,Spotify,5
HH0014,25/02/21,Facebook,4
HH0014,25/02/21,Spotify,3
HH0014,26/02/21,TradeDesk,3
HH0014,26/02/21,Facebook,3
HH0015,03/01/21,Spotify,5
HH0015,04/01/21,Spotify,4
HH0015,06/01/21,TradeDesk,2
HH0015,08/01/21,Facebook,3
HH0015,08/01/21,Spotify,6
HH0015,09/01/21,TradeDesk,3
HH0015,11/01/21,TradeDesk,2
HH0015,12/01/21,Facebook,3
HH0015,13/01/21,Spotify,5
HH0015,15/01/21,Facebook,3
HH0015,16/01/21,TradeDesk,2
HH0015,16/01/21,Facebook,4
HH0015,17/01/21,Facebook,3
HH0015,17/01/21,Spotify,5
HH0015,18/01/21,Spotify,6
HH0015,19/01/21,Spotify,6
HH0015,21/01/21,Facebook,3
HH0015,22/01/21,Spotify,4
HH0015,23/01/21,Spotify,6
HH0015,24/01/21,Spotify,5
HH0015,25/01/21,Facebook,4
HH0015,26/01/21,TradeDesk,1
HH0015,30/01/21,TradeDesk,2
HH0015,30/01/21,Facebook,3
HH0015,31/01/21,TradeDesk,1
HH0015,31/01/21,Spotify,6
HH0015,01/02/21,Facebook,3
HH0015,02/02/21,TradeDesk,3
HH0015,04/02/21,Facebook,3
HH0015,06/02/21,TradeDesk,1
HH0015,07/02/21,TradeDesk,3
HH0015,07/02/21,Spotify,4
HH0015,08/02/21,Spotify,5
HH0015,09/02/21,TradeDesk,3
HH0015,10/02/21,TradeDesk,2
HH0015,10/02/21,Spotify,5
HH0015,13/02/21,Facebook,3
HH0015,13/02/21,Spotify,5
HH0015,14/02/21,TradeDesk,3
HH0015,14/02/21,Facebook,3
HH0015,15/02/21,TradeDesk,2
HH0015,15/02/21,Facebook,3
HH0015,15/02/21,Spotify,6
HH0015,16/02/21,Spotify,4
HH0015,17/02/21,TradeDesk,2
HH0015,19/02/21,TradeDesk,3
HH0015,20/02/21,Facebook,3
HH0015,20/02/21,Spotify,7
HH0015,21/02/21,TradeDesk,2
HH0015,22/02/21,Spotify,6
HH0015,23/02/21,Facebook,3
HH0015,24/02/21,Facebook,3
HH0015,26/02/21,TradeDesk,2
HH0016,01/01/21,Spotify,5
HH0016,03/01/21,Facebook,2
HH0016,04/01/21,TradeDesk,2
HH0016,04/01/21,Facebook,3
HH0016,04/01/21,Spotify,5
HH0016,05/01/21,TradeDesk,2
HH0016,06/01/21,Spotify,6
HH0016,07/01/21,TradeDesk,2
HH0016,08/01/21,Spotify,4
HH0016,11/01/21,Facebook,3
HH0016,12/01/21,TradeDesk,2
HH0016,12/01/21,Spotify,6
HH0016,13/01/21,Spotify,7
HH0016,14/01/21,Facebook,3
HH0016,15/01/21,Facebook,3
HH0016,15/01/21,Spotify,4
HH0016,16/01/21,Facebook,3
HH0016,17/01/21,Facebook,3
HH0016,18/01/21,TradeDesk,2
HH0016,20/01/21,TradeDesk,2
HH0016,22/01/21,TradeDesk,1
HH0016,22/01/21,Spotify,6
HH0016,23/01/21,Spotify,4
HH0016,24/01/21,Facebook,3
HH0016,26/01/21,Facebook,3
HH0016,26/01/21,Spotify,4
HH0016,27/01/21,TradeDesk,1
HH0016,28/01/21,Facebook,3
HH0016,30/01/21,TradeDesk,2
HH0016,31/01/21,TradeDesk,2
HH0016,31/01/21,Facebook,3
HH0016,01/02/21,TradeDesk,3
HH0016,01/02/21,Spotify,7
HH0016,02/02/21,TradeDesk,2
HH0016,02/02/21,Spotify,3
HH0016,03/02/21,TradeDesk,3
HH0016,03/02/21,Facebook,3
HH0016,03/02/21,Spotify,6
HH0016,04/02/21,Facebook,3
HH0016,04/02/21,Spotify,5
HH0016,05/02/21,TradeDesk,1
HH0016,07/02/21,Spotify,7
HH0016,09/02/21,Spotify,6
HH0016,10/02/21,TradeDesk,2
HH0016,10/02/21,Facebook,3
HH0016,10/02/21,Spotify,6
HH0016,11/02/21,Spotify,5
HH0016,12/02/21,TradeDesk,3
HH0016,12/02/21,Spotify,4
HH0016,13/02/21,Spotify,4
HH0016,14/02/21,Facebook,4
HH0016,18/02/21,TradeDesk,2
HH0016,19/02/21,TradeDesk,1
HH0016,19/02/21,Facebook,3
HH0016,20/02/21,Spotify,4
HH0016,21/02/21,TradeDesk,2
HH0016,21/02/21,Facebook,3
HH0016,21/02/21,Spotify,4
HH0016,26/02/21,Spotify,5
HH0017,01/01/21,TradeDesk,2
HH0017,03/01/21,Facebook,3
HH0017,04/01/21,Facebook,3
HH0017,05/01/21,TradeDesk,1
HH0017,06/01/21,TradeDesk,2
HH0017,07/01/21,TradeDesk,2
HH0017,09/01/21,TradeDesk,2
HH0017,10/01/21,TradeDesk,2
HH0017,12/01/21,Facebook,3
HH0017,13/01/21,Spotify,5
HH0017,14/01/21,TradeDesk,2
HH0017,14/01/21,Facebook,3
HH0017,16/01/21,Facebook,3
HH0017,18/01/21,TradeDesk,3
HH0017,19/01/21,TradeDesk,2
HH0017,19/01/21,Facebook,3
HH0017,19/01/21,Spotify,6
HH0017,20/01/21,Spotify,5
HH0017,21/01/21,TradeDesk,1
HH0017,21/01/21,Spotify,4
HH0017,22/01/21,Spotify,4
HH0017,23/01/21,TradeDesk,1
HH0017,25/01/21,Facebook,3
HH0017,25/01/21,Spotify,5
HH0017,27/01/21,Spotify,2
HH0017,28/01/21,Spotify,6
HH0017,29/01/21,TradeDesk,3
HH0017,30/01/21,Spotify,6
HH0017,31/01/21,TradeDesk,2
HH0017,31/01/21,Facebook,3
HH0017,31/01/21,Spotify,5
HH0017,01/02/21,Facebook,3
HH0017,02/02/21,TradeDesk,2
HH0017,04/02/21,Spotify,5
HH0017,05/02/21,TradeDesk,2
HH0017,05/02/21,Spotify,5
HH0017,06/02/21,Spotify,5
HH0017,07/02/21,TradeDesk,2
HH0017,08/02/21,TradeDesk,2
HH0017,08/02/21,Facebook,3
HH0017,08/02/21,Spotify,4
HH0017,09/02/21,Facebook,4
HH0017,10/02/21,Facebook,3
HH0017,11/02/21,TradeDesk,1
HH0017,15/02/21,Facebook,3
HH0017,15/02/21,Spotify,5
HH0017,16/02/21,Spotify,5
HH0017,18/02/21,TradeDesk,2
HH0017,19/02/21,Spotify,5
HH0017,20/02/21,TradeDesk,3
HH0017,21/02/21,Facebook,3
HH0017,22/02/21,Facebook,3
HH0017,24/02/21,TradeDesk,3
HH0017,25/02/21,TradeDesk,2
HH0017,26/02/21,Facebook,3
HH0017,26/02/21,Spotify,6
HH0018,01/01/21,Spotify,6
HH0018,02/01/21,TradeDesk,2
HH0018,03/01/21,TradeDesk,2
HH0018,03/01/21,Spotify,6
HH0018,04/01/21,TradeDesk,2
HH0018,04/01/21,Spotify,8
HH0018,05/01/21,TradeDesk,2
HH0018,06/01/21,Facebook,3
HH0018,06/01/21,Spotify,6
HH0018,07/01/21,TradeDesk,3
HH0018,08/01/21,TradeDesk,2
HH0018,09/01/21,TradeDesk,2
HH0018,09/01/21,Spotify,5
HH0018,10/01/21,TradeDesk,2
HH0018,10/01/21,Facebook,3
HH0018,10/01/21,Spotify,5
HH0018,12/01/21,Spotify,5
HH0018,13/01/21,Facebook,3
HH0018,14/01/21,TradeDesk,2
HH0018,15/01/21,Spotify,4
HH0018,16/01/21,Spotify,6
HH0018,17/01/21,Spotify,6
HH0018,18/01/21,Spotify,7
HH0018,21/01/21,Spotify,6
HH0018,23/01/21,Facebook,4
HH0018,23/01/21,Spotify,6
HH0018,25/01/21,Facebook,3
HH0018,26/01/21,TradeDesk,1
HH0018,26/01/21,Spotify,3
HH0018,27/01/21,Facebook,4
HH0018,27/01/21,Spotify,6
HH0018,28/01/21,Facebook,4
HH0018,29/01/21,Facebook,3
HH0018,29/01/21,Spotify,5
HH0018,30/01/21,TradeDesk,3
HH0018,31/01/21,TradeDesk,2
HH0018,04/02/21,Facebook,3
HH0018,05/02/21,TradeDesk,2
HH0018,06/02/21,TradeDesk,3
HH0018,06/02/21,Spotify,5
HH0018,08/02/21,Spotify,6
HH0018,09/02/21,Facebook,3
HH0018,11/02/21,Spotify,5
HH0018,16/02/21,Spotify,5
HH0018,17/02/21,TradeDesk,3
HH0018,17/02/21,Facebook,3
HH0018,18/02/21,TradeDesk,2
HH0018,18/02/21,Facebook,3
HH0018,19/02/21,TradeDesk,3
HH0018,19/02/21,Spotify,4
HH0018,20/02/21,Facebook,3
HH0018,20/02/21,Spotify,6
HH0018,22/02/21,TradeDesk,3
HH0018,22/02/21,Facebook,3
HH0018,23/02/21,TradeDesk,2
HH0018,23/02/21,Facebook,3
HH0018,25/02/21,TradeDesk,1
HH0018,25/02/21,Spotify,6
HH0019,01/01/21,Spotify,5
HH0019,02/01/21,Facebook,3
HH0019,02/01/21,Spotify,7
HH0019,03/01/21,Facebook,3
HH0019,04/01/21,Facebook,3
HH0019,05/01/21,TradeDesk,2
HH0019,05/01/21,Spotify,5
HH0019,06/01/21,Facebook,3
HH0019,07/01/21,TradeDesk,2
HH0019,08/01/21,Spotify,5
HH0019,09/01/21,Facebook,3
HH0019,11/01/21,TradeDesk,2
HH0019,11/01/21,Spotify,5
HH0019,12/01/21,TradeDesk,2
HH0019,12/01/21,Facebook,3
HH0019,13/01/21,Facebook,3
HH0019,15/01/21,TradeDesk,2
HH0019,16/01/21,Facebook,3
HH0019,16/01/21,Spotify,3
HH0019,20/01/21,TradeDesk,3
HH0019,22/01/21,Spotify,5
HH0019,23/01/21,Spotify,3
HH0019,24/01/21,TradeDesk,3
HH0019,24/01/21,Facebook,3
HH0019,25/01/21,Facebook,3
HH0019,26/01/21,Facebook,3
HH0019,27/01/21,Spotify,4
HH0019,28/01/21,Spotify,4
HH0019,30/01/21,Facebook,2
HH0019,31/01/21,Spotify,6
HH0019,01/02/21,Facebook,3
HH0019,01/02/21,Spotify,3
HH0019,02/02/21,Spotify,4
HH0019,03/02/21,TradeDesk,2
HH0019,03/02/21,Facebook,3
HH0019,04/02/21,Facebook,2
HH0019,04/02/21,Spotify,4
HH0019,06/02/21,TradeDesk,1
HH0019,06/02/21,Spotify,6
HH0019,07/02/21,TradeDesk,1
HH0019,08/02/21,Facebook,3
HH0019,10/02/21,TradeDesk,2
HH0019,10/02/21,Facebook,3
HH0019,10/02/21,Spotify,5
HH0019,11/02/21,Facebook,3
HH0019,11/02/21,Spotify,6
HH0019,12/02/21,Facebook,3
HH0019,12/02/21,Spotify,3
HH0019,13/02/21,TradeDesk,1
HH0019,13/02/21,Facebook,3
HH0019,14/02/21,TradeDesk,1
HH0019,15/02/21,TradeDesk,2
HH0019,16/02/21,Spotify,5
HH0019,17/02/21,TradeDesk,2
HH0019,18/02/21,Facebook,3
HH0019,18/02/21,Spotify,6
HH0019,19/02/21,TradeDesk,2
HH0019,20/02/21,TradeDesk,1
HH0019,20/02/21,Spotify,5
HH0019,22/02/21,TradeDesk,1
HH0019,22/02/21,Facebook,3
HH0019,22/02/21,Spotify,4
HH0019,23/02/21,TradeDesk,3
HH0019,23/02/21,Facebook,3
HH0019,24/02/21,Spotify,5
HH0019,25/02/21,TradeDesk,2
HH0019,25/02/21,Spotify,6
HH0020,02/01/21,Facebook,3
HH0020,02/01/21,Spotify,5
HH0020,06/01/21,TradeDesk,3
HH0020,06/01/21,Spotify,5
HH0020,07/01/21,Facebook,3
HH0020,07/01/21,Spotify,5
HH0020,08/01/21,Facebook,3
HH0020,08/01/21,Spotify,5
HH0020,09/01/21,Facebook,3
HH0020,09/01/21,Spotify,4
HH0020,10/01/21,Facebook,3
HH0020,10/01/21,Spotify,4
HH0020,12/01/21,Spotify,6
HH0020,13/01/21,Facebook,3
HH0020,15/01/21,Facebook,3
HH0020,16/01/21,Spotify,5
HH0020,17/01/21,Spotify,5
HH0020,19/01/21,Spotify,6
HH0020,20/01/21,Spotify,4
HH0020,21/01/21,Facebook,4
HH0020,21/01/21,Spotify,5
HH0020,22/01/21,TradeDesk,2
HH0020,24/01/21,TradeDesk,3
HH0020,24/01/21,Facebook,4
HH0020,24/01/21,Spotify,5
HH0020,25/01/21,Spotify,4
HH0020,26/01/21,Facebook,3
HH0020,26/01/21,Spotify,4
HH0020,27/01/21,Facebook,3
HH0020,27/01/21,Spotify,6
HH0020,29/01/21,TradeDesk,2
HH0020,30/01/21,TradeDesk,2
HH0020,30/01/21,Spotify,4
HH0020,31/01/21,Spotify,6
HH0020,01/02/21,Spotify,5
HH0020,02/02/21,Facebook,3
HH0020,02/02/21,Spotify,6
HH0020,03/02/21,Facebook,3
HH0020,04/02/21,Spotify,5
HH0020,06/02/21,Facebook,3
HH0020,07/02/21,Facebook,3
HH0020,07/02/21,Spotify,5
HH0020,09/02/21,Facebook,3
HH0020,10/02/21,Spotify,6
HH0020,11/02/21,TradeDesk,2
HH0020,12/02/21,TradeDesk,2
HH0020,14/02/21,Spotify,4
HH0020,15/02/21,Spotify,3
HH0020,16/02/21,Spotify,5
HH0020,17/02/21,Spotify,6
HH0020,18/02/21,Facebook,3
HH0020,18/02/21,Spotify,6
HH0020,19/02/21,TradeDesk,1
HH0020,19/02/21,Spotify,5
HH0020,20/02/21,TradeDesk,1
HH0020,21/02/21,TradeDesk,2
HH0020,23/02/21,Facebook,2
HH0020,24/02/21,Spotify,7
HH0021,01/01/21,TradeDesk,3
HH0021,02/01/21,Spotify,6
HH0021,03/01/21,TradeDesk,2
HH0021,03/01/21,Facebook,3
HH0021,03/01/21,Spotify,6
HH0021,04/01/21,Spotify,5
HH0021,05/01/21,TradeDesk,2
HH0021,05/01/21,Facebook,3
HH0021,07/01/21,Facebook,3
HH0021,10/01/21,TradeDesk,3
HH0021,11/01/21,Spotify,5
HH0021,13/01/21,TradeDesk,1
HH0021,15/01/21,Facebook,3
HH0021,16/01/21,Spotify,3
HH0021,17/01/21,TradeDesk,2
HH0021,17/01/21,Spotify,6
HH0021,18/01/21,Facebook,3
HH0021,19/01/21,TradeDesk,2
HH0021,19/01/21,Facebook,3
HH0021,20/01/21,Spotify,4
HH0021,21/01/21,TradeDesk,3
HH0021,21/01/21,Facebook,3
HH0021,22/01/21,Facebook,4
HH0021,22/01/21,Spotify,5
HH0021,23/01/21,Facebook,3
HH0021,24/01/21,Spotify,5
HH0021,25/01/21,TradeDesk,2
HH0021,25/01/21,Facebook,4
HH0021,25/01/21,Spotify,6
HH0021,26/01/21,Facebook,3
HH0021,26/01/21,Spotify,5
HH0021,27/01/21,Spotify,5
HH0021,28/01/21,TradeDesk,3
HH0021,30/01/21,Spotify,6
HH0021,31/01/21,TradeDesk,3
HH0021,31/01/21,Spotify,5
HH0021,02/02/21,Spotify,6
HH0021,03/02/21,Spotify,4
HH0021,06/02/21,TradeDesk,2
HH0021,08/02/21,Facebook,3
HH0021,10/02/21,Spotify,6
HH0021,11/02/21,TradeDesk,1
HH0021,11/02/21,Spotify,5
HH0021,13/02/21,Facebook,3
HH0021,14/02/21,Facebook,3
HH0021,17/02/21,Spotify,5
HH0021,18/02/21,Spotify,4
HH0021,22/02/21,TradeDesk,1
HH0021,23/02/21,Spotify,5
HH0021,24/02/21,Facebook,3
HH0021,25/02/21,Facebook,3
HH0021,25/02/21,Spotify,4
HH0021,26/02/21,TradeDesk,2
HH0022,01/01/21,TradeDesk,1
HH0022,01/01/21,Spotify,4
HH0022,02/01/21,TradeDesk,3
HH0022,02/01/21,Facebook,3
HH0022,03/01/21,TradeDesk,2
HH0022,05/01/21,Spotify,6
HH0022,06/01/21,TradeDesk,3
HH0022,06/01/21,Facebook,3
HH0022,09/01/21,Spotify,4
HH0022,10/01/21,TradeDesk,2
HH0022,10/01/21,Spotify,4
HH0022,12/01/21,Spotify,4
HH0022,13/01/21,TradeDesk,2
HH0022,14/01/21,Facebook,3
HH0022,14/01/21,Spotify,4
HH0022,15/01/21,Spotify,3
HH0022,16/01/21,Facebook,3
HH0022,16/01/21,Spotify,6
HH0022,17/01/21,TradeDesk,2
HH0022,17/01/21,Spotify,6
HH0022,18/01/21,TradeDesk,1
HH0022,19/01/21,Facebook,3
HH0022,19/01/21,Spotify,5
HH0022,20/01/21,Facebook,3
HH0022,21/01/21,Facebook,3
HH0022,22/01/21,Spotify,4
HH0022,23/01/21,Spotify,5
HH0022,24/01/21,Spotify,4
HH0022,26/01/21,TradeDesk,2
HH0022,27/01/21,Facebook,3
HH0022,28/01/21,TradeDesk,2
HH0022,29/01/21,TradeDesk,2
HH0022,29/01/21,Facebook,3
HH0022,31/01/21,TradeDesk,1
HH0022,31/01/21,Spotify,5
HH0022,02/02/21,Facebook,3
HH0022,06/02/21,Spotify,6
HH0022,07/02/21,TradeDesk,3
HH0022,09/02/21,TradeDesk,1
HH0022,09/02/21,Facebook,3
HH0022,09/02/21,Spotify,6
HH0022,10/02/21,Spotify,6
HH0022,11/02/21,TradeDesk,3
HH0022,11/02/21,Spotify,5
HH0022,13/02/21,Facebook,3
HH0022,13/02/21,Spotify,4
HH0022,14/02/21,TradeDesk,2
HH0022,14/02/21,Spotify,4
HH0022,17/02/21,TradeDesk,2
HH0022,17/02/21,Facebook,3
HH0022,18/02/21,Facebook,2
HH0022,18/02/21,Spotify,4
HH0022,20/02/21,Spotify,5
HH0022,21/02/21,TradeDesk,2
HH0022,21/02/21,Facebook,3
HH0022,21/02/21,Spotify,4
HH0022,22/02/21,TradeDesk,3
HH0022,23/02/21,TradeDesk,3
HH0022,23/02/21,Spotify,6
HH0022,25/02/21,TradeDesk,2
HH0022,25/02/21,Spotify,6
HH0022,26/02/21,TradeDesk,3
HH0022,26/02/21,Facebook,3
HH0023,01/01/21,TradeDesk,3
HH0023,01/01/21,Facebook,3
HH0023,01/01/21,Spotify,2
HH0023,03/01/21,TradeDesk,3
HH0023,04/01/21,TradeDesk,3
HH0023,04/01/21,Spotify,4
HH0023,05/01/21,TradeDesk,2
HH0023,05/01/21,Facebook,3
HH0023,05/01/21,Spotify,5
HH0023,06/01/21,Spotify,6
HH0023,07/01/21,TradeDesk,2
HH0023,08/01/21,Spotify,4
HH0023,09/01/21,TradeDesk,2
HH0023,10/01/21,Spotify,4
HH0023,11/01/21,Facebook,3
HH0023,15/01/21,Spotify,6
HH0023,16/01/21,Facebook,3
HH0023,17/01/21,Facebook,3
HH0023,17/01/21,Spotify,6
HH0023,18/01/21,TradeDesk,2
HH0023,18/01/21,Spotify,6
HH0023,19/01/21,TradeDesk,1
HH0023,21/01/21,Facebook,3
HH0023,22/01/21,Spotify,4
HH0023,23/01/21,Facebook,3
HH0023,24/01/21,TradeDesk,3
HH0023,25/01/21,TradeDesk,3
HH0023,25/01/21,Spotify,6
HH0023,26/01/21,Spotify,6
HH0023,27/01/21,TradeDesk,2
HH0023,28/01/21,TradeDesk,2
HH0023,29/01/21,Facebook,3
HH0023,30/01/21,TradeDesk,2
HH0023,30/01/21,Facebook,3
HH0023,30/01/21,Spotify,5
HH0023,01/02/21,Spotify,3
HH0023,03/02/21,Spotify,4
HH0023,04/02/21,Spotify,5
HH0023,08/02/21,TradeDesk,2
HH0023,09/02/21,TradeDesk,3
HH0023,10/02/21,TradeDesk,1
HH0023,11/02/21,Spotify,7
HH0023,15/02/21,Spotify,5
HH0023,16/02/21,TradeDesk,2
HH0023,17/02/21,TradeDesk,2
HH0023,18/02/21,Spotify,3
HH0023,19/02/21,Spotify,5
HH0023,22/02/21,Facebook,3
HH0023,23/02/21,TradeDesk,2
HH0023,23/02/21,Facebook,3
HH0023,25/02/21,TradeDesk,1
HH0023,26/02/21,Facebook,3
HH0023,26/02/21,Spotify,4
HH0024,01/01/21,Spotify,5
HH0024,02/01/21,Facebook,3
HH0024,04/01/21,Spotify,6
HH0024,05/01/21,Facebook,4
HH0024,06/01/21,TradeDesk,2
HH0024,06/01/21,Facebook,3
HH0024,08/01/21,Spotify,6
HH0024,09/01/21,TradeDesk,2
HH0024,09/01/21,Spotify,4
HH0024,10/01/21,Facebook,3
HH0024,11/01/21,TradeDesk,2
HH0024,11/01/21,Facebook,3
HH0024,11/01/21,Spotify,6
HH0024,12/01/21,Spotify,6
HH0024,13/01/21,Spotify,5
HH0024,14/01/21,Spotify,5
HH0024,16/01/21,TradeDesk,2
HH0024,16/01/21,Facebook,3
HH0024,17/01/21,Spotify,5
HH0024,18/01/21,Facebook,3
HH0024,20/01/21,TradeDesk,3
HH0024,21/01/21,TradeDesk,3
HH0024,21/01/21,Facebook,2
HH0024,23/01/21,TradeDesk,2
HH0024,25/01/21,TradeDesk,3
HH0024,25/01/21,Facebook,4
HH0024,26/01/21,TradeDesk,2
HH0024,26/01/21,Facebook,3
HH0024,26/01/21,Spotify,7
HH0024,28/01/21,Spotify,5
HH0024,29/01/21,TradeDesk,2
HH0024,29/01/21,Facebook,3
HH0024,30/01/21,TradeDesk,2
HH0024,31/01/21,TradeDesk,2
HH0024,01/02/21,Facebook,3
HH0024,02/02/21,TradeDesk,3
HH0024,03/02/21,TradeDesk,2
HH0024,04/02/21,Facebook,3
HH0024,04/02/21,Spotify,6
HH0024,07/02/21,TradeDesk,1
HH0024,07/02/21,Spotify,6
HH0024,10/02/21,Facebook,3
HH0024,12/02/21,TradeDesk,2
HH0024,13/02/21,Facebook,3
HH0024,14/02/21,TradeDesk,2
HH0024,14/02/21,Facebook,3
HH0024,14/02/21,Spotify,6
HH0024,16/02/21,TradeDesk,2
HH0024,17/02/21,TradeDesk,2
HH0024,17/02/21,Spotify,5
HH0024,18/02/21,TradeDesk,2
HH0024,19/02/21,TradeDesk,2
HH0024,19/02/21,Spotify,5
HH0024,21/02/21,Facebook,3
HH0024,22/02/21,Spotify,4
HH0024,23/02/21,Spotify,6
HH0024,24/02/21,TradeDesk,2
HH0024,24/02/21,Facebook,4
HH0024,24/02/21,Spotify,5
HH0024,26/02/21,TradeDesk,1
HH0024,26/02/21,Facebook,3
HH0024,26/02/21,Spotify,7
HH0025,01/01/21,TradeDesk,3
HH0025,01/01/21,Spotify,6
HH0025,02/01/21,TradeDesk,2
HH0025,04/01/21,Facebook,3
HH0025,04/01/21,Spotify,7
HH0025,05/01/21,TradeDesk,1
HH0025,06/01/21,Spotify,5
HH0025,07/01/21,TradeDesk,2
HH0025,07/01/21,Facebook,4
HH0025,08/01/21,TradeDesk,2
HH0025,08/01/21,Spotify,5
HH0025,10/01/21,TradeDesk,2
HH0025,11/01/21,TradeDesk,3
HH0025,11/01/21,Facebook,4
HH0025,12/01/21,Spotify,3
HH0025,14/01/21,Spotify,6
HH0025,15/01/21,Spotify,6
HH0025,16/01/21,TradeDesk,2
HH0025,16/01/21,Spotify,5
HH0025,17/01/21,Facebook,3
HH0025,18/01/21,TradeDesk,2
HH0025,21/01/21,Facebook,3
HH0025,22/01/21,TradeDesk,2
HH0025,23/01/21,TradeDesk,2
HH0025,23/01/21,Spotify,5
HH0025,24/01/21,Facebook,3
HH0025,24/01/21,Spotify,5
HH0025,26/01/21,Facebook,3
HH0025,28/01/21,TradeDesk,2
HH0025,29/01/21,Spotify,3
HH0025,31/01/21,TradeDesk,2
HH0025,31/01/21,Facebook,3
HH0025,31/01/21,Spotify,5
HH0025,01/02/21,Facebook,3
HH0025,02/02/21,TradeDesk,2
HH0025,03/02/21,TradeDesk,1
HH0025,03/02/21,Facebook,3
HH0025,03/02/21,Spotify,4
HH0025,04/02/21,Spotify,4
HH0025,05/02/21,TradeDesk,2
HH0025,07/02/21,TradeDesk,2
HH0025,10/02/21,Spotify,5
HH0025,11/02/21,TradeDesk,2
HH0025,12/02/21,Facebook,3
HH0025,13/02/21,Facebook,3
HH0025,13/02/21,Spotify,5
HH0025,14/02/21,Spotify,6
HH0025,16/02/21,TradeDesk,2
HH0025,17/02/21,TradeDesk,3
HH0025,17/02/21,Facebook,3
